"","Pval","ERRate","ERloglik","ERace","ARDRate0","ARDRate1","ARDloglik","ARDace","convergence"
"1",8.7491245287457e-06,0.250764421002531,-101.024811796312,1.95166497009202,0.0560437807861307,0.425614686114488,-91.141433506801,1.88330075557519,"Optimization has converged."
"2",8.63021678793122e-07,0.250764421002531,-101.024811796312,1.95166497009202,0.0264891235723212,0.365758001361165,-88.9189147840628,1.84933246437641,"Optimization has converged."
"3",2.74863696157482e-06,0.250764421002531,-101.024811796312,1.95166497009202,0.0280186913991953,0.357551972084612,-90.0325702419695,1.43855988313063,"Optimization has converged."
"4",0.00707187480613251,0.250764421002531,-101.024811796312,1.95166497009202,0.0830189633401703,0.308389318085203,-97.3975006965821,1.92183455192431,"Optimization has converged."
"5",0.00325169075078081,0.250764421002531,-101.024811796312,1.95166497009202,0.0551797303954765,0.327141917865856,-96.6945254284719,1.4953638618344,"Optimization has converged."
"6",0.000118234476457031,0.250764421002531,-101.024811796312,1.95166497009202,0.0633472408121245,0.365087009432715,-93.6144926054564,1.6451923650962,"Optimization has converged."
"7",0.000191453620151906,0.250764421002531,-101.024811796312,1.95166497009202,0.0635236531129052,0.35924452221267,-94.0682334378228,1.50509840180268,"Optimization has converged."
"8",2.40512147750723e-07,0.250764421002531,-101.024811796312,1.95166497009202,0.0523953322493439,0.48054960429582,-87.6864934733133,1.57149797899932,"Optimization has converged."
"9",4.49056502996035e-05,0.250764421002531,-101.024811796312,1.95166497009202,0.0689450112909741,0.428350363657914,-92.6988690661547,2.05375622963379,"Optimization has converged."
"10",0.000225987777135422,0.250764421002531,-101.024811796312,1.95166497009202,0.0649688440715798,0.354479576043597,-94.2239908080369,1.5922530308382,"Optimization has converged."
