"","Pval","ERRate","ERloglik","ERace","ARDRate0","ARDRate1","ARDloglik","ARDace","convergence"
"1",0.353822097798642,0.0895718089306858,-94.774881055923,2.94369004083303,0.071226252479765,0.116624728872196,-94.3450300552286,2.81442292360723,"Optimization has converged."
"2",0.376929701681694,0.0895718089306858,-94.774881055923,2.94369004083303,0.0692315517504712,0.108506429568646,-94.3845352466226,2.78288605472128,"Optimization has converged."
"3",0.376463613493353,0.0895718089306858,-94.774881055923,2.94369004083303,0.0747678916350734,0.110613201013451,-94.3837719898459,2.83936399130397,"Optimization has converged."
"4",0.129174517750625,0.0895718089306858,-94.774881055923,2.94369004083303,0.0593640586685291,0.128790002559423,-93.6236825572866,2.66098197458458,"Optimization has converged."
"5",0.0941321185956092,0.0895718089306858,-94.774881055923,2.94369004083303,0.0556868955485656,0.120668174781926,-93.3737559962528,2.71854338232637,"Optimization has converged."
"6",0.0299080690273678,0.0895718089306858,-94.774881055923,2.94369004083303,0.0260751312738669,0.209421064196005,-92.4175967567403,2.43978180603476,"Optimization has converged."
"7",0.391163259915447,0.0895718089306858,-94.774881055923,2.94369004083303,0.0737148683019468,0.109185590581487,-94.4072196186628,2.82754520824837,"Optimization has converged."
"8",0.00384207680502904,0.0895718089306858,-94.774881055923,2.94369004083303,0.0264465432214776,0.176917691491071,-90.5963889262039,2.45438756678025,"Optimization has converged."
"9",0.890307552140112,0.0895718089306858,-94.774881055923,2.94369004083303,0.0864137838933232,0.0927155014481595,-94.7653707747598,2.93072465349453,"Optimization has converged."
"10",0.120002914398452,0.0895718089306858,-94.774881055923,2.94369004083303,0.0579523573215232,0.123065134502031,-93.5662396095671,2.67315428320993,"Optimization has converged."
