"","Pval","ERRate","ERloglik","ERace","ARDRate0","ARDRate1","ARDloglik","ARDace","convergence"
"1",0.816956768477473,0.104490443586316,-106.354578835904,2.91106548855303,0.108943311924186,0.0975424842017189,-106.327791764913,2.94127689670233,"Optimization has converged."
"2",0.730489955702256,0.104490443586316,-106.354578835904,2.91106548855303,0.0984700297497489,0.115992053098112,-106.29524771786,2.86475158435923,"Optimization has converged."
"3",0.222686965680876,0.104490443586316,-106.354578835904,2.91106548855303,0.12687095555936,0.0735259978610205,-105.611093156013,3.10853109753028,"Optimization has converged."
"4",0.87140136915206,0.104490443586316,-106.354578835904,2.91106548855303,0.107540636236894,0.100609257819324,-106.341476477635,2.93215233180819,"Optimization has converged."
"5",0.591999092680927,0.104490443586316,-106.354578835904,2.91106548855303,0.114676335627123,0.0921824400864714,-106.210962276251,2.97046834241051,"Optimization has converged."
"6",0.424153910591901,0.104490443586316,-106.354578835904,2.91106548855303,0.0879842412840086,0.124630864552624,-106.035190198276,2.82569588025968,"Optimization has converged."
"7",0.726267620445632,0.104490443586316,-106.354578835904,2.91106548855303,0.111559318225309,0.0964664828975638,-106.293295682754,2.95254832222014,"Optimization has converged."
"8",0.755968942333807,0.104490443586316,-106.354578835904,2.91106548855303,0.0984487844209465,0.114989464814783,-106.306287168001,2.87358079221982,"Optimization has converged."
"9",0.985925862765409,0.104490443586316,-106.354578835904,2.91106548855303,0.104781516042525,0.104011259624823,-106.354423247047,2.9110957454197,"Optimization has converged."
"10",0.76663819926713,0.104490443586316,-106.354578835904,2.91106548855303,0.0977338173001467,0.112798552450185,-106.3105410991,2.87599455162747,"Optimization has converged."
