"","Pval","ERRate","ERloglik","ERace","ARDRate0","ARDRate1","ARDloglik","ARDace","convergence"
"1",0.868663402338956,0.105411604650112,-104.671994622709,2.98234150591798,0.101797177536912,0.109958596826002,-104.658323239202,2.95608006647601,"Optimization has converged."
"2",0.751742185001095,0.105411604650112,-104.671994622709,2.98234150591798,0.0990703445238635,0.116898560404987,-104.621958179488,2.89976954649201,"Optimization has converged."
"3",0.639027024999314,0.105411604650112,-104.671994622709,2.98234150591798,0.0946277997284845,0.128016792731761,-104.561986161735,2.88770336084973,"Optimization has converged."
"4",0.878763654537925,0.105411604650112,-104.671994622709,2.98234150591798,0.101902678586518,0.109268741314936,-104.660360901805,2.95927739306928,"Optimization has converged."
"5",0.343191118655659,0.105411604650112,-104.671994622709,2.98234150591798,0.0853491052583137,0.133107525505086,-104.222757438492,2.8254506381498,"Optimization has converged."
"6",0.250173210187873,0.105411604650112,-104.671994622709,2.98234150591798,0.0828743365302805,0.143931034636363,-104.010826534759,2.71574577139359,"Optimization has converged."
"7",0.500009410319436,0.105411604650112,-104.671994622709,2.98234150591798,0.0921001810715607,0.127510703606945,-104.444536397824,2.80788977643187,"Optimization has converged."
"8",0.165214157334525,0.105411604650112,-104.671994622709,2.98234150591798,0.0787953020739923,0.159574459819518,-103.709074021618,2.78433330091492,"Optimization has converged."
"9",0.345121476988346,0.105411604650112,-104.671994622709,2.98234150591798,0.0895022575501232,0.134901724465835,-104.22633762703,2.8732987779087,"Optimization has converged."
"10",0.366726641554707,0.105411604650112,-104.671994622709,2.98234150591798,0.0909748163421279,0.136905575096237,-104.264631547179,2.87751219649659,"Optimization has converged."
"11",0.287516133905673,0.105411604650112,-104.671994622709,2.98234150591798,0.0855008390524202,0.142873636130212,-104.106386672993,2.72070127416225,"Optimization has converged."
"12",0.74589471820167,0.105411604650112,-104.671994622709,2.98234150591798,0.0988519889604469,0.11561089798532,-104.6194880835,2.92882308943109,"Optimization has converged."
"13",0.451784519831049,0.105411604650112,-104.671994622709,2.98234150591798,0.0919265487925609,0.127968265892493,-104.388909168278,2.90282153008754,"Optimization has converged."
"14",0.548794489162342,0.105411604650112,-104.671994622709,2.98234150591798,0.0918431407426959,0.13056084957593,-104.492254008483,2.85556440616302,"Optimization has converged."
"15",0.52811412381451,0.105411604650112,-104.671994622709,2.98234150591798,0.0929173350143855,0.129137719169611,-104.472985140775,2.86746304062947,"Optimization has converged."
"16",0.200316553203802,0.105411604650112,-104.671994622709,2.98234150591798,0.0820998565064668,0.146962995103888,-103.851962133997,2.79490334959504,"Optimization may not have converged.  Consider increasing maxit."
"17",0.0749970563321612,0.105411604650112,-104.671994622709,2.98234150591798,0.0699605671619609,0.174258222591215,-103.086935934368,2.76001704199171,"Optimization has converged."
"18",0.435319535623908,0.105411604650112,-104.671994622709,2.98234150591798,0.0883987692722185,0.124018211134053,-104.367700074883,2.87854881371996,"Optimization has converged."
"19",0.977893352237916,0.105411604650112,-104.671994622709,2.98234150591798,0.104860436924028,0.106506748799469,-104.671610697335,2.97798411625729,"Optimization has converged."
"20",0.849375260577719,0.105411604650112,-104.671994622709,2.98234150591798,0.100942766736702,0.111578693169474,-104.653960653371,2.93829910799832,"Optimization has converged."
"21",0.628436313228549,0.105411604650112,-104.671994622709,2.98234150591798,0.0944539944684115,0.119609659574774,-104.554901021599,2.89148322253016,"Optimization has converged."
"22",0.515282447174582,0.105411604650112,-104.671994622709,2.98234150591798,0.0925814722564946,0.125030466118288,-104.460331989314,2.89253737364892,"Optimization has converged."
"23",0.356741968490791,0.105411604650112,-104.671994622709,2.98234150591798,0.0868334246035155,0.134784008537699,-104.247329661337,2.86863418333721,"Optimization has converged."
"24",0.335749707353516,0.105411604650112,-104.671994622709,2.98234150591798,0.0869014244568448,0.131537744011258,-104.208697945878,2.86647977036003,"Optimization has converged."
"25",0.295612275365462,0.105411604650112,-104.671994622709,2.98234150591798,0.0858597667839773,0.138109833428945,-104.125052703934,2.74809964208825,"Optimization may not have converged.  Consider increasing maxit."
"26",0.991684831302097,0.105411604650112,-104.671994622709,2.98234150591798,0.105649470028194,0.105112654686897,-104.671940316719,2.98234438132852,"Optimization has converged."
"27",0.74488859103757,0.105411604650112,-104.671994622709,2.98234150591798,0.113715415174387,0.0943474080325581,-104.619056443901,3.05233740925427,"Optimization has converged."
"28",0.942369714382475,0.105411604650112,-104.671994622709,2.98234150591798,0.107118203951692,0.103512243812184,-104.669381572725,2.99694391707537,"Optimization has converged."
"29",0.655636979929846,0.105411604650112,-104.671994622709,2.98234150591798,0.0962175466275891,0.116835934633025,-104.572561153925,2.9290641868477,"Optimization has converged."
"30",0.690495303978506,0.105411604650112,-104.671994622709,2.98234150591798,0.0961143252114408,0.116298728186009,-104.592719776174,2.9445881500527,"Optimization has converged."
"31",0.71815483644446,0.105411604650112,-104.671994622709,2.98234150591798,0.0976364569843407,0.115156468710769,-104.606860867676,2.90391638272371,"Optimization has converged."
"32",0.141040838336531,0.105411604650112,-104.671994622709,2.98234150591798,0.0780471532317071,0.153785061964895,-103.58871142085,2.78279462192818,"Optimization has converged."
"33",0.456188462055592,0.105411604650112,-104.671994622709,2.98234150591798,0.0902604687048814,0.12803914604322,-104.394379504161,2.92923513331867,"Optimization has converged."
"34",0.975433628743487,0.105411604650112,-104.671994622709,2.98234150591798,0.10468758850156,0.106543118310492,-104.671520479895,2.98231221029198,"Optimization has converged."
